name	count	institution
Jain, Mohit	(2)	IBM Research
Qian, Weihong	(2)	IBM Research
Manwani, Priyanka	(2)	IBM Research
Martino, Jacquelyn	(2)	IBM Research
Piorkowski, David	(2)	IBM Research
Sultanum, Nicole	(2)	IBM Research
Seetharam, Deva P.	(2)	IBM Research
Mahajan, Gururaj	(2)	IBM Research
Soule, Todd	(2)	IBM Research
Bederson, Benjamin B.	(1)	IBM Research
Kumar, A.	(1)	IBM Research
Kumar, Abhishek	(1)	IBM Research
Schenkel, Ralf	(1)	IBM Research
Cohen, Myra B.	(1)	IBM Research
Koved, Larry	(1)	IBM Research
Fincher, Sally	(1)	IBM Research
Finlay, Janet	(1)	IBM Research
de Vries, Arjen P.	(1)	IBM Research
Lu, Jie	(1)	IBM Research
Zhao, Wei	(1)	IBM Research
Chi, Ed H.	(23)	Palo Alto Research Center
Pirolli, Peter	(18)	Palo Alto Research Center
Ducheneaut, Nicolas	(17)	Palo Alto Research Center
Bellotti, Victoria	(17)	Palo Alto Research Center
Convertino, Gregorio	(11)	Palo Alto Research Center
Hong, Lichan	(10)	Palo Alto Research Center
Nelson, Les	(9)	Palo Alto Research Center
Card, Stuart K.	(6)	Palo Alto Research Center
Yee, Nick	(6)	Palo Alto Research Center
Grinter, Rebecca E.	(5)	Palo Alto Research Center
Dourish, Paul	(5)	Palo Alto Research Center
Woodruff, Allison	(5)	Palo Alto Research Center
Brdiczka, Oliver	(5)	Palo Alto Research Center
Newman, Mark W.	(5)	Palo Alto Research Center
Suh, Bongwon	(5)	Palo Alto Research Center
Chi, Ed	(5)	Palo Alto Research Center
Begole, Bo	(5)	Palo Alto Research Center
Dalal, Brinda	(5)	Palo Alto Research Center
Aoki, Paul M.	(4)	Palo Alto Research Center
Russell, Daniel M.	(4)	Palo Alto Research Center
Moran, Thomas P.	(4)	Palo Alto Research Center
Edwards, W. Keith	(3)	Palo Alto Research Center
Schiano, Diane J.	(3)	Palo Alto Research Center
Smith, Trevor F.	(3)	Palo Alto Research Center
Bernstein, Michael	(3)	Palo Alto Research Center
Fu, Wai-Tat	(3)	Palo Alto Research Center
Kong, Nicholas	(3)	Palo Alto Research Center
Walendowski, Alan	(3)	Palo Alto Research Center
Shneiderman, Ben	(2)	Palo Alto Research Center
Jakobsson, Markus	(2)	Palo Alto Research Center
Weiser, Mark	(2)	Palo Alto Research Center
Mühlhäuser, Max	(2)	Palo Alto Research Center
Saund, Eric	(2)	Palo Alto Research Center
Edwards, Keith	(2)	Palo Alto Research Center
Fishkin, Kenneth P.	(2)	Palo Alto Research Center
Stefik, Mark	(2)	Palo Alto Research Center
John, Bonnie E.	(2)	Palo Alto Research Center
Whittaker, Steve	(2)	Palo Alto Research Center
Chu, Maurice	(2)	Palo Alto Research Center
Gumbrecht, Michelle	(2)	Palo Alto Research Center
Isaacs, Ellen	(2)	Palo Alto Research Center
Card, Stuart	(2)	Palo Alto Research Center
Luyten, Kris	(2)	Palo Alto Research Center
Jones, William	(2)	Palo Alto Research Center
Bobrow, Daniel G.	(2)	Palo Alto Research Center
Asahi, Toshiyuki	(2)	Palo Alto Research Center
Bier, Eric A.	(2)	Palo Alto Research Center
Mackinlay, Jock D.	(2)	Palo Alto Research Center
Harrison, Beverly L.	(2)	Palo Alto Research Center
Price, Bob	(2)	Palo Alto Research Center
Furnas, George	(2)	Palo Alto Research Center
Partridge, Kurt	(2)	Palo Alto Research Center
Blomberg, Jeanette	(2)	Palo Alto Research Center
Budiu, Raluca	(2)	Palo Alto Research Center
Suchman, Lucy	(2)	Palo Alto Research Center
Szymanski, Margaret H.	(2)	Palo Alto Research Center
Chen, Jilin	(2)	Palo Alto Research Center
Billman, Dorrit	(2)	Palo Alto Research Center
Trigg, Randall H.	(2)	Palo Alto Research Center
Kittur, Aniket	(2)	Palo Alto Research Center
Busse, Daniela K.	(2)	Palo Alto Research Center
Su, Norman Makoto	(2)	Palo Alto Research Center
Begole, James Bo	(2)	Palo Alto Research Center
Nairn, Rowan	(2)	Palo Alto Research Center
Kairam, Sanjay	(2)	Palo Alto Research Center
Huber, Jochen	(2)	Palo Alto Research Center
Suzuki, Shunsuke	(2)	Palo Alto Research Center
Baez, Marcos	(2)	Palo Alto Research Center
Schnelle-Walka, Dirk	(2)	Palo Alto Research Center
Hanrahan, Ben	(2)	Palo Alto Research Center
Grinstein, Georges	(1)	Palo Alto Research Center
Thimbleby, Harold	(1)	Palo Alto Research Center
Zhang, Wei	(1)	Palo Alto Research Center
Fidel, Raya	(1)	Palo Alto Research Center
Shrager, Jeff	(1)	Palo Alto Research Center
Pausch, Randy	(1)	Palo Alto Research Center
Perlman, Gary	(1)	Palo Alto Research Center
Churchill, Elizabeth F.	(1)	Palo Alto Research Center
Landay, James A.	(1)	Palo Alto Research Center
Hong, Jason I.	(1)	Palo Alto Research Center
Hurst, Amy	(1)	Palo Alto Research Center
Lin, James	(1)	Palo Alto Research Center
Bødker, Susanne	(1)	Palo Alto Research Center
Ishii, Hiroshi	(1)	Palo Alto Research Center
Millen, David R.	(1)	Palo Alto Research Center
Want, Roy	(1)	Palo Alto Research Center
Yang, Liu	(1)	Palo Alto Research Center
Henderson, Austin	(1)	Palo Alto Research Center
Rosenholtz, Ruth	(1)	Palo Alto Research Center
Benford, Steve	(1)	Palo Alto Research Center
Wang, Ji	(1)	Palo Alto Research Center
Archambeau, Cedric	(1)	Palo Alto Research Center
Balfanz, Dirk	(1)	Palo Alto Research Center
Brown, Barry	(1)	Palo Alto Research Center
Greenhalgh, Chris	(1)	Palo Alto Research Center
Zhai, Shumin	(1)	Palo Alto Research Center
Wetzel, Susanne	(1)	Palo Alto Research Center
De Michelis, Giorgio	(1)	Palo Alto Research Center
Höök, Kristina	(1)	Palo Alto Research Center
Durfee, Glenn	(1)	Palo Alto Research Center
Dourish, Paul	(8)	Intel Corporation
Anderson, Ken	(8)	Intel Corporation
Consolvo, Sunny	(7)	Intel Corporation
Woodruff, Allison	(6)	Intel Corporation
Nachman, Lama	(6)	Intel Corporation
Lyons, Kent	(5)	Intel Corporation
Sengers, Phoebe	(5)	Intel Corporation
Zhang, Yimin	(4)	Intel Corporation
Smith, Ian	(4)	Intel Corporation
Loi, Daria	(4)	Intel Corporation
Hu, Wei	(3)	Intel Corporation
Chang, Michele	(3)	Intel Corporation
Hirsch, Tad	(3)	Intel Corporation
Bell, Genevieve	(3)	Intel Corporation
Wang, Tao	(3)	Intel Corporation
Aoki, Paul M.	(3)	Intel Corporation
Song, Junehwa	(3)	Intel Corporation
Rattenbury, Tye	(3)	Intel Corporation
Hwang, Inseok	(3)	Intel Corporation
Blevis, Eli	(3)	Intel Corporation
Friedman, Batya	(3)	Intel Corporation
Jang, Hyukjae	(3)	Intel Corporation
Foucault, Brooke	(3)	Intel Corporation
Hasbrouck, Jay	(3)	Intel Corporation
Lindtner, Silvia	(3)	Intel Corporation
Hwang, Chanyou	(3)	Intel Corporation
Szostak, Dalila	(3)	Intel Corporation
Abowd, Gregory D.	(2)	Intel Corporation
Taft, Nina	(2)	Intel Corporation
Teixeira, Renata	(2)	Intel Corporation
Perrig, Adrian	(2)	Intel Corporation
Walker, Jesse	(2)	Intel Corporation
Avrahami, Daniel	(2)	Intel Corporation
Goodman, Elizabeth	(2)	Intel Corporation
Pering, Trevor	(2)	Intel Corporation
Want, Roy	(2)	Intel Corporation
Mainwaring, Alan	(2)	Intel Corporation
Chandrashekar, Jaideep	(2)	Intel Corporation
Oviatt, Sharon	(2)	Intel Corporation
Mateas, Michael	(2)	Intel Corporation
Wu, Yi	(2)	Intel Corporation
Jung, Jaeyeon	(2)	Intel Corporation
Mankoff, Jennifer	(2)	Intel Corporation
Dey, Anind K.	(2)	Intel Corporation
Greenstein, Ben	(2)	Intel Corporation
Adler, Robert	(2)	Intel Corporation
Beckwith, Richard	(2)	Intel Corporation
Philipose, Matthai	(2)	Intel Corporation
Fox, Dieter	(2)	Intel Corporation
LaMarca, Anthony	(2)	Intel Corporation
Myers, Chris	(2)	Intel Corporation
Du, Yangzhou	(2)	Intel Corporation
Paulos, Eric	(2)	Intel Corporation
Mainwaring, Scott D.	(2)	Intel Corporation
Harrison, Beverly	(2)	Intel Corporation
March, Wendy	(2)	Intel Corporation
Salvador, Tony	(2)	Intel Corporation
Scott, James	(2)	Intel Corporation
Ren, Xiaofeng	(2)	Intel Corporation
Kientz, Julie A.	(2)	Intel Corporation
DiSalvo, Carl	(2)	Intel Corporation
Kuo, Cynthia	(2)	Intel Corporation
Sohn, Timothy	(2)	Intel Corporation
Asokan, Ashwini	(2)	Intel Corporation
Li, Jianguo	(2)	Intel Corporation
Prabhala, Sasanka	(2)	Intel Corporation
Augustin, Sally	(2)	Intel Corporation
Mainwaring, Scott	(2)	Intel Corporation
Nafus, Dawn	(2)	Intel Corporation
Park, Taiwoo	(2)	Intel Corporation
Prendergast, David	(2)	Intel Corporation
Choe, Eun Kyoung	(2)	Intel Corporation
Kumar, Ranjitha	(2)	Intel Corporation
Joumblatt, Diana	(2)	Intel Corporation
Watson, Nathaniel F.	(2)	Intel Corporation
Corriveau, Philip	(2)	Intel Corporation
Choi, Aram	(2)	Intel Corporation
Choi, Yanggui	(2)	Intel Corporation
Lim, Maxine	(2)	Intel Corporation
Ke, Yan	(1)	Intel Corporation
Wang, Wei	(1)	Intel Corporation
Cranor, Lorrie Faith	(1)	Intel Corporation
Chen, Yu	(1)	Intel Corporation
Ganger, Gregory R.	(1)	Intel Corporation
Hancock, Mark S.	(1)	Intel Corporation
Rogers, Yvonne	(1)	Intel Corporation
Pratt, Wanda	(1)	Intel Corporation
Chen, Mike	(1)	Intel Corporation
Han, Jiawei	(1)	Intel Corporation
Tian, Feng	(1)	Intel Corporation
Hellerstein, Joseph M.	(1)	Intel Corporation
Mühlhäuser, Max	(1)	Intel Corporation
Hoeflinger, Jay	(1)	Intel Corporation
Brown, Aaron B.	(1)	Intel Corporation
Blaauw, David	(1)	Intel Corporation
Sylvester, Dennis	(1)	Intel Corporation
Cao, Yu	(1)	Intel Corporation
Wynn, Eleanor	(1)	Intel Corporation
DePaula, Rogério	(1)	Intel Corporation
Hudson, Scott E.	(1)	Intel Corporation
Zhai, Shumin	(9)	Google Inc.
Aula, Anne	(7)	Google Inc.
Chi, Ed	(7)	Google Inc.
Li, Yang	(6)	Google Inc.
Chi, Ed H.	(6)	Google Inc.
Russell, Daniel M.	(6)	Google Inc.
Pirolli, Peter	(4)	Google Inc.
Riegelsberger, Jens	(4)	Google Inc.
Nakhimovsky, Yelena	(4)	Google Inc.
Jain, Jhilmil	(4)	Google Inc.
Jeffries, Robin	(3)	Google Inc.
Druin, Allison	(3)	Google Inc.
Simpson, Matthew	(3)	Google Inc.
Ren, Xiangshi	(3)	Google Inc.
Whittaker, Steve	(3)	Google Inc.
Card, Stuart K.	(3)	Google Inc.
Dearman, David	(3)	Google Inc.
Kellar, Melanie	(3)	Google Inc.
Rodden, Kerry	(3)	Google Inc.
Bi, Xiaojun	(3)	Google Inc.
Partridge, Kurt	(3)	Google Inc.
Kamvar, Maryam	(3)	Google Inc.
Kumar, Janaki	(3)	Google Inc.
Kaye, Joseph 'Jofish'	(2)	Google Inc.
Stefik, Mark	(2)	Google Inc.
Mackay, Wendy	(2)	Google Inc.
Matthews, Tara	(2)	Google Inc.
Winograd, Terry	(2)	Google Inc.
Akers, David	(2)	Google Inc.
Truong, Khai N.	(2)	Google Inc.
Lam, Heidi	(2)	Google Inc.
Tarasewich, Peter	(2)	Google Inc.
Gong, Jun	(2)	Google Inc.
Guan, Zhiwei	(2)	Google Inc.
Beymer, David	(2)	Google Inc.
Karahalios, Karrie	(2)	Google Inc.
Bernstein, Michael	(2)	Google Inc.
Furnas, George	(2)	Google Inc.
Baluja, Shumeet	(2)	Google Inc.
Eckles, Dean	(2)	Google Inc.
Pedersen, Elin Rønby	(2)	Google Inc.
Murray, Dianne	(2)	Google Inc.
Hailpern, Joshua	(2)	Google Inc.
Au, Irene	(2)	Google Inc.
Sun, Minghui	(2)	Google Inc.
Russell, Daniel	(2)	Google Inc.
Müller, Hendrik	(2)	Google Inc.
Khan, Rehan M.	(2)	Google Inc.
Jitkoff, Nicholas	(2)	Google Inc.
Subida, Joseph	(2)	Google Inc.
Judge, Tejinder	(2)	Google Inc.
Ouyang, Tom	(2)	Google Inc.
Shneiderman, Ben	(1)	Google Inc.
Molich, Rolf	(1)	Google Inc.
Sauro, Jeff	(1)	Google Inc.
Thimbleby, Harold	(1)	Google Inc.
Parthasarathy, Srinivasan	(1)	Google Inc.
Rogers, Yvonne	(1)	Google Inc.
Fidel, Raya	(1)	Google Inc.
Fabrikant, Alex	(1)	Google Inc.
Benjelloun, Omar	(1)	Google Inc.
Nahrstedt, Klara	(1)	Google Inc.
Wright, Peter	(1)	Google Inc.
Canny, John	(1)	Google Inc.
Sarrafzadeh, Majid	(1)	Google Inc.
Potkonjak, Miodrag	(1)	Google Inc.
Fox, Armando	(1)	Google Inc.
Gupta, Indranil	(1)	Google Inc.
Thomas, Peter	(1)	Google Inc.
Churchill, Elizabeth F.	(1)	Google Inc.
Ishii, Hiroshi	(1)	Google Inc.
Spasojevic, Mirjana	(1)	Google Inc.
Naaman, Mor	(1)	Google Inc.
Paepcke, Andreas	(1)	Google Inc.
Hassenzahl, Marc	(1)	Google Inc.
Wulf, Volker	(1)	Google Inc.
Stevens, Gunnar	(1)	Google Inc.
Krishnamurthi, Shriram	(1)	Google Inc.
Taha, Walid	(1)	Google Inc.
Guha, Mona Leigh	(1)	Google Inc.
Soloway, Elliot	(1)	Google Inc.
Bertini, Enrico	(1)	Google Inc.
Wang, Ye	(1)	Google Inc.
Brown, Barry	(1)	Google Inc.
Höök, Kristina	(1)	Google Inc.
Jaimes, Alejandro	(1)	Google Inc.
Ur, Sigalit	(1)	Google Inc.
Soroka, Vladimir	(1)	Google Inc.
Jacovi, Michal	(1)	Google Inc.
Aoki, Paul M.	(1)	Google Inc.
Davis, Marc	(1)	Google Inc.
Wang, QianYing	(1)	Google Inc.
Oshlyansky, Lidia	(1)	Google Inc.
MacKenzie, I. Scott	(1)	Google Inc.
Käki, Mika	(1)	Google Inc.
Zanibbi, Richard	(1)	Google Inc.
Randall, Dave	(1)	Google Inc.
Czerwinski, Mary	(1)	Google Inc.
Churchill, Elizabeth	(1)	Google Inc.
Dey, Anind K.	(1)	Google Inc.
Zhai, Shumin	(30)	IBM Almaden Research Center
Matthews, Tara	(12)	IBM Almaden Research Center
Whittaker, Steve	(9)	IBM Almaden Research Center
Nichols, Jeffrey	(9)	IBM Almaden Research Center
Tang, John C.	(6)	IBM Almaden Research Center
Moran, Thomas P.	(6)	IBM Almaden Research Center
Lau, Tessa	(4)	IBM Almaden Research Center
Accot, Johnny	(4)	IBM Almaden Research Center
Zhou, Michelle X.	(4)	IBM Almaden Research Center
Amir, Arnon	(4)	IBM Almaden Research Center
Kandogan, Eser	(4)	IBM Almaden Research Center
Dieberger, Andreas	(4)	IBM Almaden Research Center
Kristensson, Per Ola	(4)	IBM Almaden Research Center
Pierce, Jeffrey	(4)	IBM Almaden Research Center
Lin, James	(3)	IBM Almaden Research Center
Haber, Eben M.	(3)	IBM Almaden Research Center
Russell, Daniel M.	(3)	IBM Almaden Research Center
Ehrlich, Kate	(3)	IBM Almaden Research Center
Cypher, Allen	(3)	IBM Almaden Research Center
Beymer, David	(3)	IBM Almaden Research Center
Flickner, Myron	(3)	IBM Almaden Research Center
Yang, Huahai	(3)	IBM Almaden Research Center
Smith, Barton A.	(3)	IBM Almaden Research Center
Blomberg, Jeanette	(3)	IBM Almaden Research Center
Drews, Clemens	(3)	IBM Almaden Research Center
Guy, Ido	(3)	IBM Almaden Research Center
Pan, Yingxin	(3)	IBM Almaden Research Center
Badenes, Hernan	(3)	IBM Almaden Research Center
Myers, Brad A.	(2)	IBM Almaden Research Center
Guiard, Yves	(2)	IBM Almaden Research Center
Beaudouin-Lafon, Michel	(2)	IBM Almaden Research Center
Wilcox, Eric	(2)	IBM Almaden Research Center
Muller, Michael	(2)	IBM Almaden Research Center
Paternò, Fabio	(2)	IBM Almaden Research Center
Sangiovanni-Vincentelli, Alberto	(2)	IBM Almaden Research Center
Maglio, Paul P.	(2)	IBM Almaden Research Center
Palanque, Philippe	(2)	IBM Almaden Research Center
Kristensson, Per-Ola	(2)	IBM Almaden Research Center
Barrett, Rob	(2)	IBM Almaden Research Center
Qvarfordt, Pernilla	(2)	IBM Almaden Research Center
Wang, Jingtao	(2)	IBM Almaden Research Center
Moran, Thomas	(2)	IBM Almaden Research Center
Zimet, Lior	(2)	IBM Almaden Research Center
Kao, Sean	(2)	IBM Almaden Research Center
Yin, Min	(2)	IBM Almaden Research Center
Cozzi, Alex	(2)	IBM Almaden Research Center
Ronen, Inbal	(2)	IBM Almaden Research Center
Yarosh, Svetlana	(2)	IBM Almaden Research Center
Thomas, Jakita O.	(2)	IBM Almaden Research Center
Zhou, Michelle	(2)	IBM Almaden Research Center
Robson, Christine	(2)	IBM Almaden Research Center
Liao, Qinying	(2)	IBM Almaden Research Center
Judge, Tejinder	(2)	IBM Almaden Research Center
Carreno-Fuentes, Arnaldo	(2)	IBM Almaden Research Center
Elbaum, Sebastian	(1)	IBM Almaden Research Center
Canny, John	(1)	IBM Almaden Research Center
Zhang, Yi	(1)	IBM Almaden Research Center
Syeda-Mahmood, Tanveer	(1)	IBM Almaden Research Center
Chen, Ying	(1)	IBM Almaden Research Center
Pierce, Jeffrey S.	(1)	IBM Almaden Research Center
Wang, Fei	(1)	IBM Almaden Research Center
Stolze, Markus	(1)	IBM Almaden Research Center
Karasti, Helena	(1)	IBM Almaden Research Center
Landay, James A.	(1)	IBM Almaden Research Center
Maglio, P.	(1)	IBM Almaden Research Center
Dordick, R.	(1)	IBM Almaden Research Center
Neti, C.	(1)	IBM Almaden Research Center
Russell, D. M.	(1)	IBM Almaden Research Center
Kim, Sunyoung	(1)	IBM Almaden Research Center
Cao, Xiang	(1)	IBM Almaden Research Center
Dom, Byron	(1)	IBM Almaden Research Center
Luo, Lin	(1)	IBM Almaden Research Center
Shah, Mubarak	(1)	IBM Almaden Research Center
Wu, Fei	(1)	IBM Almaden Research Center
Woltjer, Rogier	(1)	IBM Almaden Research Center
Höök, Kristina	(1)	IBM Almaden Research Center
Kong, Jing	(1)	IBM Almaden Research Center
Ren, Xiangshi	(1)	IBM Almaden Research Center
Vertegaal, Roel	(1)	IBM Almaden Research Center
Dickie, Connor	(1)	IBM Almaden Research Center
Sohn, Changuk	(1)	IBM Almaden Research Center
Lin, Ching-Yung	(1)	IBM Almaden Research Center
Mackay, Wendy	(1)	IBM Almaden Research Center
Muller, Michael J.	(1)	IBM Almaden Research Center
Halverson, Christine A.	(1)	IBM Almaden Research Center
Chen, Hang	(1)	IBM Almaden Research Center
Convertino, Gregorio	(1)	IBM Almaden Research Center
Apitz, Georg	(1)	IBM Almaden Research Center
Guimbretière, François	(1)	IBM Almaden Research Center
Millen, David	(1)	IBM Almaden Research Center
Winograd, Terry	(1)	IBM Almaden Research Center
Takayama, Leila A.	(1)	IBM Almaden Research Center
Prabaker, Madhu	(1)	IBM Almaden Research Center
boyd, danah	(1)	IBM Almaden Research Center
Bennett, John	(1)	IBM Almaden Research Center
Kirk, David	(1)	IBM Almaden Research Center
Collins, Michael	(1)	IBM Almaden Research Center
Selker, Ted	(1)	IBM Almaden Research Center
Crosby, Martha E.	(1)	IBM Almaden Research Center
Brooks, Ruven	(1)	IBM Almaden Research Center
Aliakseyeu, Dzmitry	(10)	Philips Research
Hoonhout, Jettie	(10)	Philips Research
de Ruyter, Boris	(9)	Philips Research
Markopoulos, Panos	(8)	Philips Research
Martens, Jean-Bernard	(6)	Philips Research
Lucero, Andrés	(6)	Philips Research
Subramanian, Sriram	(4)	Philips Research
Meerbeek, Bernt	(4)	Philips Research
Ijsselsteijn, Wijnand	(4)	Philips Research
van Halteren, Aart	(4)	Philips Research
De Ruyter, Boris	(4)	Philips Research
Mason, Jon	(4)	Philips Research
van den Broek, Egon L.	(3)	Philips Research
Nijholt, Anton	(3)	Philips Research
Van den Ende, Nele	(3)	Philips Research
Buie, Elizabeth	(3)	Philips Research
van den Hoven, Elise	(3)	Philips Research
Meesters, Lydia	(3)	Philips Research
Bergman, Tom	(3)	Philips Research
Obrist, Marianna	(3)	Philips Research
Geleijnse, Gijs	(3)	Philips Research
Dadlani, Pavan	(3)	Philips Research
Schut, Marleen H.	(3)	Philips Research
Westerink, Joyce H. D. M.	(3)	Philips Research
Tuinenbreijer, Kees	(3)	Philips Research
Dimitrova, Nevenka	(2)	Philips Research
Aarts, Emile	(2)	Philips Research
Höök, Kristina	(2)	Philips Research
Mussio, Piero	(2)	Philips Research
Aarts, Ronald M.	(2)	Philips Research
Tscheligi, Manfred	(2)	Philips Research
Roto, Virpi	(2)	Philips Research
McClelland, Ian	(2)	Philips Research
Zimmerman, John	(2)	Philips Research
Hollemans, Gerard	(2)	Philips Research
Eggen, Berry	(2)	Philips Research
Biemans, Margit	(2)	Philips Research
IJsselsteijn, Wijnand	(2)	Philips Research
van Dijk, Betsy	(2)	Philips Research
Vorstenbosch, Debby	(2)	Philips Research
Bakker, Saskia	(2)	Philips Research
Al Mahmud, Abdullah	(2)	Philips Research
Du, Jia	(2)	Philips Research
Tijs, Tim	(2)	Philips Research
Khan, Vassilis-Javed	(2)	Philips Research
Brokken, Dirk	(2)	Philips Research
Campanella, Marco	(2)	Philips Research
Nieuwenhuizen, Karin	(2)	Philips Research
Westerink, Joyce	(2)	Philips Research
Zhu, Danhua	(2)	Philips Research
Wiethoff, Alexander	(2)	Philips Research
Garcia-Molina, Gary	(2)	Philips Research
van Essen, Harm	(2)	Philips Research
Comber, Rob	(2)	Philips Research
Schuurmans, Johan	(1)	Philips Research
Nigam, T.	(1)	Philips Research
Groeseneken, G.	(1)	Philips Research
Degraeve, R.	(1)	Philips Research
Vandervorst, W.	(1)	Philips Research
Gutwin, Carl	(1)	Philips Research
Streitz, Norbert	(1)	Philips Research
Rogers, Yvonne	(1)	Philips Research
Wright, Peter	(1)	Philips Research
Li, Ying	(1)	Philips Research
Li, Li	(1)	Philips Research
Costabile, Maria Francesca	(1)	Philips Research
Fischer, Gerhard	(1)	Philips Research
Väänänen-Vainio-Mattila, Kaisa	(1)	Philips Research
O'Hara, Kenton	(1)	Philips Research
Kaye, Joseph 'Jofish'	(1)	Philips Research
Overbeeke, Kees	(1)	Philips Research
Mehandjiev, Nikolay	(1)	Philips Research
Beringer, Joerg	(1)	Philips Research
Paternò, Fabio	(1)	Philips Research
Schmidt, Albrecht	(1)	Philips Research
Irani, Pourang	(1)	Philips Research
Hummels, Caroline	(1)	Philips Research
Hu, Jun	(1)	Philips Research
Feijs, Loe	(1)	Philips Research
Mattelmäki, Tuuli	(1)	Philips Research
Law, Effie Lai-Chong	(1)	Philips Research
Green, William	(1)	Philips Research
Mäkelä, Satu-Marja	(1)	Philips Research
Vildjiounaite, Elena	(1)	Philips Research
Diederiks, Elmo	(1)	Philips Research
Brinkman, Willem-Paul	(1)	Philips Research
McOwan, Peter W.	(1)	Philips Research
Mihajlović, Vojkan	(1)	Philips Research
Qian, Yuechen	(1)	Philips Research
Mäntyjärvi, Jani	(1)	Philips Research
Sundström, Petra	(1)	Philips Research
Erp, Jan B. F. Van	(1)	Philips Research
Bartneck, Christoph	(1)	Philips Research
Gong, Shaogang	(1)	Philips Research
van Breemen, Albert	(1)	Philips Research
Privender, Saini	(1)	Philips Research
Kyllönen, Vesa	(1)	Philips Research
Mertens, S.	(1)	Philips Research
Myers, Brad	(1)	Philips Research
Hooper, Clare J.	(1)	Philips Research
Denef, Sebastian	(10)	Fraunhofer Institute for Applied Information Technology
Ramirez, Leonardo	(10)	Fraunhofer Institute for Applied Information Technology
Lorenz, Andreas	(8)	Fraunhofer Institute for Applied Information Technology
Velasco, Carlos A.	(8)	Fraunhofer Institute for Applied Information Technology
Mohamad, Yehya	(6)	Fraunhofer Institute for Applied Information Technology
Wulf, Volker	(6)	Fraunhofer Institute for Applied Information Technology
Stevens, Gunnar	(6)	Fraunhofer Institute for Applied Information Technology
Zimmermann, Andreas	(6)	Fraunhofer Institute for Applied Information Technology
Broll, Wolfgang	(5)	Fraunhofer Institute for Applied Information Technology
Dyrks, Tobias	(5)	Fraunhofer Institute for Applied Information Technology
Schwartz, Tobias	(5)	Fraunhofer Institute for Applied Information Technology
Rukzio, Enrico	(4)	Fraunhofer Institute for Applied Information Technology
McCall, Rod	(4)	Fraunhofer Institute for Applied Information Technology
Oppermann, Reinhard	(4)	Fraunhofer Institute for Applied Information Technology
Jentsch, Marc	(4)	Fraunhofer Institute for Applied Information Technology
Vlachogiannis, Evangelos	(3)	Fraunhofer Institute for Applied Information Technology
Klann, Markus	(3)	Fraunhofer Institute for Applied Information Technology
Prinz, Wolfgang	(3)	Fraunhofer Institute for Applied Information Technology
Henze, Niels	(3)	Fraunhofer Institute for Applied Information Technology
Bentley, Richard	(3)	Fraunhofer Institute for Applied Information Technology
Lawo, Michael	(3)	Fraunhofer Institute for Applied Information Technology
Strobbe, Christophe	(3)	Fraunhofer Institute for Applied Information Technology
Betz, Matthias	(3)	Fraunhofer Institute for Applied Information Technology
Fischer, Gerhard	(2)	Fraunhofer Institute for Applied Information Technology
Pieper, Michael	(2)	Fraunhofer Institute for Applied Information Technology
Oppermann, Leif	(2)	Fraunhofer Institute for Applied Information Technology
Keyson, David	(2)	Fraunhofer Institute for Applied Information Technology
Schmidt-Belz, Barbara	(2)	Fraunhofer Institute for Applied Information Technology
Braun, Anne-Kathrin	(2)	Fraunhofer Institute for Applied Information Technology
Boden, Alexander	(2)	Fraunhofer Institute for Applied Information Technology
Righetti, Xavier	(2)	Fraunhofer Institute for Applied Information Technology
Koch, Johannes	(2)	Fraunhofer Institute for Applied Information Technology
Al-Akkad, Ahmad-Amr	(2)	Fraunhofer Institute for Applied Information Technology
Pullmann, Jaroslav	(2)	Fraunhofer Institute for Applied Information Technology
Jahn, Marco	(2)	Fraunhofer Institute for Applied Information Technology
Klein, Patrick	(2)	Fraunhofer Institute for Applied Information Technology
Modzelewski, Markus	(2)	Fraunhofer Institute for Applied Information Technology
Fennell, Antoinette	(2)	Fraunhofer Institute for Applied Information Technology
Kirisci, Pierre	(2)	Fraunhofer Institute for Applied Information Technology
Herramhof, Sandor	(2)	Fraunhofer Institute for Applied Information Technology
Simon, Jonathan	(2)	Fraunhofer Institute for Applied Information Technology
Al-Akkad, Amro	(2)	Fraunhofer Institute for Applied Information Technology
Ackermann, Philip	(2)	Fraunhofer Institute for Applied Information Technology
Wood, Lisa	(2)	Fraunhofer Institute for Applied Information Technology
Schmalstieg, Dieter	(1)	Fraunhofer Institute for Applied Information Technology
Wilson, M.	(1)	Fraunhofer Institute for Applied Information Technology
Billinghurst, Mark	(1)	Fraunhofer Institute for Applied Information Technology
Malizia, Alessio	(1)	Fraunhofer Institute for Applied Information Technology
Carroll, John M.	(1)	Fraunhofer Institute for Applied Information Technology
Rosson, Mary Beth	(1)	Fraunhofer Institute for Applied Information Technology
Dittrich, Yvonne	(1)	Fraunhofer Institute for Applied Information Technology
Mørch, Anders I.	(1)	Fraunhofer Institute for Applied Information Technology
Büscher, Monika	(1)	Fraunhofer Institute for Applied Information Technology
Jones, Matt	(1)	Fraunhofer Institute for Applied Information Technology
Rodden, Tom	(1)	Fraunhofer Institute for Applied Information Technology
Won, Markus	(1)	Fraunhofer Institute for Applied Information Technology
Benford, Steve	(1)	Fraunhofer Institute for Applied Information Technology
Kinshuk,	(1)	Fraunhofer Institute for Applied Information Technology
Murray-Smith, Roderick	(1)	Fraunhofer Institute for Applied Information Technology
